Time(s),Depth(m),Pressure(Pa)
112.8,6.11,108455.59115851835
112.8,6.12,108633.52837642557
112.8,6.13,108811.44528847786
112.8,6.14,108989.36220053017
112.8,6.15,109167.29367567725
112.8,6.16,109345.23097606223
112.8,6.17,109523.16827644719
112.8,6.18,109701.09576782217
112.8,6.19,109879.02162436224
112.8,6.2,110056.94748090225
112.8,6.21,110234.85648503204
112.8,6.22,110412.76548916179
112.8,6.23,110590.67566546328
112.8,6.24,110768.59287479497
112.8,6.25,110946.51008412664
112.8,6.26,111124.42265883723
112.8,6.27,111302.32364699515
112.8,6.28,111480.2246351531
112.8,6.29,111658.12263541309
112.8,6.3,111836.01665180919
112.8,6.31,112013.9106682053
112.8,6.32,112191.80762196695
112.8,6.33,112369.70677875273
112.8,6.34,112547.60593553852
112.8,6.35,112725.49887494682
112.8,6.36,112903.38932740412
112.8,6.37,113081.27977986138
112.8,6.38,113259.13553360777
112.8,6.39,113436.98550423568
112.8,6.4,113614.83547486358
112.8,6.41,113792.741056423
112.8,6.42,113970.64663798237
112.8,6.43,114148.54632526095
112.8,6.44,114326.41064685481
112.8,6.45,114504.27496844868
112.8,6.46,114682.13000473911
112.8,6.47,114859.96182777103
112.8,6.48,115037.79365080297
112.8,6.49,115215.64961054461
112.8,6.5,115393.53775256593
112.8,6.51,115571.42589458723
112.8,6.52,115749.28950009332
112.8,6.53,115927.13470321297
112.8,6.54,116104.9799063326
112.8,6.55,116282.80206129802
112.8,6.56,116460.61499700173
112.8,6.57,116638.42793270544
112.8,6.58,116816.29023969233
112.8,6.59,116994.16077522642
112.8,6.6,117172.03131076053
112.8,6.61,117349.85947131684
112.8,6.62,117527.68763187314
112.8,6.63,117705.51087146852
112.8,6.64,117883.3045852984
112.8,6.65,118061.09829912832
112.8,6.66,118238.90887740623
112.8,6.67,118416.76161680414
112.8,6.68,118594.61435620206
112.8,6.69,118772.44854622433
112.8,6.7,118950.25800374572
112.8,6.71,119128.06746126713
112.8,6.72,119305.85635980495
112.8,6.73,119483.62983910507
112.8,6.74,119661.40331840517
112.8,6.75,119839.21775749688
112.8,6.76,120017.0485805053
112.8,6.77,120194.87940351368
112.8,6.78,120372.67786459738
112.8,6.79,120550.47093202698
112.8,6.8,120728.26399945655
112.8,6.81,120906.01969655033
112.8,6.82,121083.77539364414
112.8,6.83,121261.54650385295
112.8,6.84,121439.41009275184
112.8,6.85,121617.27368165072
112.8,6.86,121795.15692876923
112.8,6.87,121973.08932143656
112.8,6.88,122151.02171410389
112.8,6.89,122329.03562170081
112.8,6.9,122507.15821587051
112.8,6.91,122685.2808100402
