Time(s),Depth(m),Pressure(Pa)
112.8,6.39,679710.5258286642
112.8,6.4,679887.741601863
112.8,6.41,680064.9171498073
112.8,6.42,680242.060579712
112.8,6.43,680419.1866196943
112.8,6.44,680596.2923935016
112.8,6.45,680773.3921059229
112.8,6.46,680950.4916348344
112.8,6.47,681127.5769852524
112.8,6.48,681304.6725945168
112.8,6.49,681481.7625285089
112.8,6.5,681658.8544683005
112.8,6.51,681835.9422760876
112.8,6.52,682013.0281324398
112.8,6.53,682190.1180225573
112.8,6.54,682367.1931228585
112.8,6.55,682544.2765290907
112.8,6.56,682721.357213984
112.8,6.57,682898.4335661898
112.8,6.58,683075.5075082054
112.8,6.59,683252.575884684
112.8,6.6,683429.6444162945
112.8,6.61,683606.714136144
112.8,6.62,683783.7762133066
112.8,6.63,683960.8356393395
112.8,6.64,684137.8922876382
112.8,6.65,684314.946015037
112.8,6.66,684491.9991445638
112.8,6.67,684669.0485445155
112.8,6.68,684846.0986488733
112.8,6.69,685023.1323870503
112.8,6.7,685200.1774053981
112.8,6.71,685377.2141207609
112.8,6.72,685554.2472456314
112.8,6.73,685731.2826733737
112.8,6.74,685908.3079189351
112.8,6.75,686085.3343049245
112.8,6.76,686262.3535196882
112.8,6.77,686439.3745832983
112.8,6.78,686616.3897778451
112.8,6.79,686793.4026109569
112.8,6.8,686970.4203720002
112.8,6.81,687147.4302734046
112.8,6.82,687324.4438934929
112.8,6.83,687501.4667691378
112.8,6.84,687678.4895693318
112.8,6.85,687855.5270520911
112.8,6.86,688032.5941022952
112.8,6.87,688209.6797713136
112.8,6.88,688386.8112188574
112.8,6.89,688563.9957616837
112.8,6.9,688741.2718686496
112.8,6.91,688918.6460418198
112.8,6.92,689096.1796094176
112.8,6.93,689273.9455389251
112.8,6.94,689451.9730037748
112.8,6.95,689630.3533270843
112.8,6.96,689809.3516471735
112.8,6.97,689988.0154262783
112.8,6.98,690159.3811734595
112.8,6.99,690326.84346684
112.8,7.0,690488.0322965943
112.8,7.01,690677.3355120599
112.8,7.02,690861.2769630039
112.8,7.03,691044.5966234601
112.8,7.04,691225.8381101639
112.8,7.05,691407.2906898062
112.8,7.06,691588.0931063752
112.8,7.07,691769.2238540532
112.8,7.08,691950.093370014
112.8,7.09,692131.8054071917
112.8,7.1,692325.7734907507
112.8,7.11,692510.3291079937
112.8,7.12,692688.5418113708
112.8,7.13,692873.9398388044
112.8,7.14,693054.9698042976
112.8,7.15,693232.3126436817
112.8,7.16,693411.934112521
112.8,7.17,693591.8363307264
112.8,7.18,693771.8156456694
112.8,7.19,693951.93627613
112.8,7.2,694132.0865346154
112.8,7.21,694312.2354123116
112.8,7.22,694492.3862533083
112.8,7.23,694672.5353592001
112.8,7.24,694852.6732835456
112.8,7.25,695032.7959002098
112.8,7.26,695212.9088849839
112.8,7.27,695393.008682
112.8,7.28,695573.0993951053
112.8,7.29,695753.1805553667
112.8,7.3,695933.2536794642
112.8,7.31,696113.319449981
112.8,7.32,696293.378030966
112.8,7.33,696473.4298523738
112.8,7.34,696653.4757642681
112.8,7.35,696833.5148461978
112.8,7.36,697013.5477763362
112.8,7.37,697193.5745832564
112.8,7.38,697373.5956746062
112.8,7.39,697553.610941404
112.8,7.4,697733.6203469749
112.8,7.41,697913.6240004458
112.8,7.42,698093.6218161203
112.8,7.43,698273.6138656437
112.8,7.44,698453.5991285945
112.8,7.45,698633.5787516132
112.8,7.46,698813.5524458918
112.8,7.47,698993.5203387988
112.8,7.48,699173.4823441383
112.8,7.49,699353.4384441912
112.8,7.5,699533.3890041725
112.8,7.51,699713.333261157
112.8,7.52,699893.2710295494
112.8,7.53,700073.202783752
112.8,7.54,700253.128590042
112.8,7.55,700433.0485560596
112.8,7.56,700612.9627955253
112.8,7.57,700792.8710053578
112.8,7.58,700972.7727994589
112.8,7.59,701152.6697227812
112.8,7.6,701332.5588965308
112.8,7.61,701512.4423927988
112.8,7.62,701692.3199481488
112.8,7.63,701872.1914674274
112.8,7.64,702052.0570047116
112.8,7.65,702231.9166703076
112.8,7.66,702411.7705261405
112.8,7.67,702591.6184621602
112.8,7.68,702771.4590635942
112.8,7.69,702951.2938587002
112.8,7.7,703131.1224886006
112.8,7.71,703310.9452566076
112.8,7.72,703490.7619993512
112.8,7.73,703670.5725838722
112.8,7.74,703850.3772611367
112.8,7.75,704030.17618767
112.8,7.76,704209.9675009958
112.8,7.77,704389.7533132486
112.8,7.78,704569.5327343859
112.8,7.79,704749.3060764142
112.8,7.8,704929.0732425969
112.8,7.81,705108.8342137444
112.8,7.82,705288.589231132
112.8,7.83,705468.3383372686
112.8,7.84,705648.0805606146
112.8,7.85,705827.8162363555
112.8,7.86,706007.5456796373
112.8,7.87,706187.2690425015
112.8,7.88,706366.9862094247
112.8,7.89,706546.6971515393
112.8,7.9,706726.4019783457
112.8,7.91,706906.1007647036
112.8,7.92,707085.7934666098
112.8,7.93,707265.4800648371
