Time(s),Depth(m),Pressure(Pa)
8200.5,6.4,85032.52419073213
8200.5,6.8,90573.6594156551
8200.5,7.2,98208.20250567948
8200.5,7.6,100992.78244935395
8200.5,8.0,106312.93821257759
8260.5,6.0,79496.6812082059
8260.5,6.4,84802.31014830433
8260.5,6.8,90332.20617662463
8260.5,7.2,97948.18608891829
8260.5,7.6,100719.403502146
8260.5,8.0,106025.17017988475
8360.5,6.0,79139.39849713474
8360.5,6.4,84421.20911944166
8360.5,6.8,89932.47620079145
8360.5,7.2,97516.97789372632
8360.5,7.6,100266.84612299791
8360.5,8.0,105548.79264988148
8460.5,6.0,78785.36102003635
8460.5,6.4,84043.569530884
8460.5,6.8,89536.34761995924
8460.5,7.2,97088.75040970786
8460.5,7.6,99818.39891699541
8460.5,8.0,105076.74145154865
8560.5,6.0,78434.80365232888
8560.5,6.4,83669.64194326127
8560.5,6.8,89144.08364576587
8560.5,7.2,96663.82855050877
8560.5,7.6,99374.35950668858
8560.5,8.0,104609.32988299681
8660.5,6.0,78087.95117375722
8660.5,6.4,83299.66614783069
8660.5,6.8,88755.93645531836
8660.5,7.2,96242.52561798744
8660.5,7.6,98935.01272463093
8660.5,8.0,104146.85777792662
8760.5,6.0,77745.01778484463
8760.5,6.4,82933.8706501962
8760.5,6.8,88372.14664080978
8760.5,7.2,95825.14258837355
8760.5,7.6,98500.63000016475
8760.5,8.0,103689.61086011713
8860.5,6.0,77406.2066847541
8860.5,6.4,82572.47222023882
8860.5,6.8,87992.9427270806
8860.5,7.2,95411.96747384762
8860.5,7.6,98071.46882418914
8860.5,8.0,103237.86017999859
8960.5,6.0,77071.70971141639
8960.5,6.4,82215.67550853729
8960.5,6.8,87618.54076000897
8960.5,7.2,95003.27476327709
8960.5,7.6,97647.77229494952
8960.5,8.0,102791.86163640162
9000.5,6.0,76939.1596352282
9000.5,6.4,82074.28878506755
9000.5,6.8,87470.17047745734
9000.5,7.2,94841.11158032014
9000.5,7.6,97479.87543329161
9000.5,8.0,102615.12718557083
9100.5,6.0,76611.00248303675
9100.5,6.4,81724.25456335593
9100.5,6.8,87102.82972040554
9100.5,7.2,94439.12862631668
9100.5,7.6,97064.20963193689
9100.5,8.0,102177.58187460681
9200.5,6.0,76287.57186604227
9200.5,6.4,81379.2620147763
9200.5,6.8,86740.75658539687
9200.5,7.2,94042.2289422946
9200.5,7.6,96654.53109656618
9200.5,8.0,101746.33883416426
9300.5,6.0,75969.01914119605
9300.5,6.4,81039.47260723088
9300.5,6.8,86384.12252192272
9300.5,7.2,93650.63788771137
9300.5,7.6,96251.03163796291
9300.5,8.0,101321.59997140152
9400.5,6.0,75655.48345642543
9400.5,6.4,80705.03478408344
9400.5,6.8,86033.08549673966
9400.5,7.2,93264.56575649566
9400.5,7.6,95853.88760037808
9400.5,8.0,100903.55091134121
9500.5,6.0,75347.09171883957
9500.5,6.4,80376.0839315654
9500.5,6.8,85687.7899419832
9500.5,7.2,92884.20762979685
9500.5,7.6,95463.25981868105
9500.5,8.0,100492.36095188618
9600.5,6.0,75043.95861843163
9600.5,6.4,80052.74240262489
9600.5,6.8,85348.36676793711
9600.5,7.2,92509.74330439701
9600.5,7.6,95079.29364891794
9600.5,8.0,100088.18309594833
9700.5,6.0,74746.18670466561
9700.5,6.4,79735.11960034545
9700.5,6.8,85014.93343647206
9700.5,7.2,92141.33729231672
9700.5,7.6,94702.11906739401
9700.5,8.0,99691.15415563341
9800.5,6.0,74453.86651303532
9800.5,6.4,79423.31211175596
9800.5,6.8,84687.5940863701
9800.5,7.2,91779.1388829462
9800.5,7.6,94331.85082942425
9800.5,8.0,99301.39491942935
9900.5,6.0,74167.07673843764
9900.5,6.4,79117.40389071692
9900.5,6.8,84366.43970959709
9900.5,7.2,91423.28226628056
9900.5,7.6,93968.58868570375
9900.5,8.0,98919.01038014136
10000.5,6.0,73885.88445199607
10000.5,6.4,78817.46649574602
10000.5,6.8,84051.54838754243
10000.5,7.2,91073.88672674778
10000.5,7.6,93612.41766513261
10000.5,8.0,98544.09003218083
10100.5,6.0,73610.34535781703
10100.5,6.4,78523.55935465495
10100.5,6.8,83742.98555412289
10100.5,7.2,90731.05687342533
10100.5,7.6,93263.40839031913
10100.5,8.0,98176.70820420053
10200.5,6.0,73340.50408605377
10200.5,6.4,78235.73008682716
10200.5,6.8,83440.8043186465
10200.5,7.2,90394.88294008849
10200.5,7.6,92921.61745793607
10200.5,8.0,97816.92445900677
10300.5,6.0,73076.39451858336
10300.5,6.4,77954.01484230526
10300.5,6.8,83145.0458087284
10300.5,7.2,90065.44111417142
10300.5,7.6,92587.08784373032
10300.5,8.0,97464.78402030043
