Time(s),outletFlowRate(Kg/s)
6100.23,6.1346903415438615e-06
6110.23,6.126857705988452e-06
6120.23,6.119047854870002e-06
6130.23,6.111260684844767e-06
6140.23,6.1034960932052515e-06
6150.23,6.095753977875412e-06
6160.23,6.088034237405549e-06
6170.23,6.080336770967615e-06
6180.23,6.072661478350414e-06
6190.23,6.065008259954787e-06
6200.23,6.0573770167888285e-06
6210.23,6.049767650463344e-06
6220.23,6.042180063187045e-06
6230.23,6.034614157762215e-06
6240.23,6.027069837579907e-06
6250.23,6.0195470066155915e-06
6260.23,6.01204556942462e-06
6270.23,6.004565431137859e-06
6280.23,5.997106497457313e-06
6290.23,5.989668674651588e-06
6300.23,5.982251869551986e-06
6310.23,5.974855989547907e-06
6320.23,5.967480942582648e-06
6330.23,5.960126637149435e-06
6340.23,5.952792982287151e-06
6350.23,5.945479887576073e-06
6360.23,5.938187263134074e-06
6370.23,5.930915019612438e-06
6380.23,5.9236630681919775e-06
6390.23,5.916431320578775e-06
6400.23,5.9092196890006555e-06
6410.23,5.902028086203051e-06
6420.23,5.894856425445208e-06
6430.23,5.8877046204963535e-06
6440.23,5.8805725856319374e-06
6450.23,5.873460235629819e-06
6460.23,5.866367485766689e-06
6470.23,5.8592942518141905e-06
6480.23,5.852240450035365e-06
6490.23,5.845205997181138e-06
6500.23,5.838190810486516e-06
6510.23,5.831194807667193e-06
6520.23,5.824217906915997e-06
6530.23,5.817260026899259e-06
6540.23,5.8103210867535965e-06
6550.23,5.8034010060822755e-06
6560.23,5.796499704951927e-06
6570.23,5.78961710388912e-06
6580.23,5.782753123877038e-06
6590.23,5.775907686352145e-06
6600.23,5.7690807132008715e-06
6610.23,5.762272126756557e-06
6620.23,5.755481849795926e-06
6630.23,5.748709805536116e-06
6640.23,5.7419559176313965e-06
6650.23,5.735220110170061e-06
6660.23,5.7285023076713146e-06
6670.23,5.721802435082263e-06
6680.23,5.7151204177745485e-06
6690.23,5.708456181541792e-06
6700.23,5.7018096525961274e-06
6710.23,5.695180757565557e-06
6720.23,5.688569423490811e-06
6730.23,5.681975577822378e-06
6740.23,5.67539914841777e-06
6750.23,5.668840063538545e-06
6760.23,5.662298251847419e-06
6770.23,5.655773642405466e-06
6780.23,5.6492661646694e-06
6790.23,5.642775748488536e-06
6800.23,5.636302324102307e-06
6810.23,5.629845822137439e-06
6820.23,5.623406173605108e-06
6830.23,5.616983309898469e-06
6840.23,5.610577162789746e-06
6850.23,5.6041876644278e-06
6860.23,5.597814747335347e-06
6870.23,5.59145834440647e-06
6880.23,5.5851183889040394e-06
6890.23,5.578794814456933e-06
6900.23,5.572487555057874e-06
6910.23,5.566196545060596e-06
6920.23,5.559921719177491e-06
6930.23,5.553663012477128e-06
6940.23,5.547420360381724e-06
6950.23,5.54119369866482e-06
6960.23,5.534982963448823e-06
6970.23,5.528788091202607e-06
6980.23,5.522609018739107e-06
6990.23,5.516445683213005e-06
7000.23,5.510298022118434e-06
7010.23,5.50416597328651e-06
7020.23,5.498049474883289e-06
7030.23,5.49194846540729e-06
7040.23,5.485862883687269e-06
7050.23,5.479792668879997e-06
7060.23,5.473737760468064e-06
7070.23,5.467698098257665e-06
7080.23,5.461673622376445e-06
7090.23,5.455664273271214e-06
7100.23,5.44966999170592e-06
7110.23,5.4436907187595426e-06
7120.23,5.4377263958237385e-06
7130.23,5.431776964601121e-06
7140.23,5.425842367102789e-06
7150.23,5.4199225456466185e-06
7160.23,5.414017442854914e-06
7170.23,5.408127001652555e-06
7180.23,5.4022511652649355e-06
7190.23,5.396389877216054e-06
7200.23,5.39054308132627e-06
7210.23,5.3847107217106205e-06
7220.23,5.3788927427767695e-06
7230.23,5.3730890892230415e-06
7240.23,5.367299706036479e-06
7250.23,5.361524538491092e-06
7260.23,5.3557635321457726e-06
7270.23,5.350016632842569e-06
7280.23,5.344283786704687e-06
7290.23,5.338564940134774e-06
7300.23,5.332860039813108e-06
7310.23,5.327169032695584e-06
7320.23,5.3214918660121555e-06
7330.23,5.315828487264923e-06
7340.23,5.310178844226272e-06
7350.23,5.304542884937366e-06
7360.23,5.298920557706181e-06
7370.23,5.29331181110578e-06
7380.23,5.287716593972831e-06
7390.23,5.2821348554056124e-06
7400.23,5.276566544762409e-06
7410.23,5.271011611659994e-06
7420.23,5.265470005971772e-06
7430.23,5.259941677826162e-06
7440.23,5.254426577605114e-06
7450.23,5.248924655942147e-06
7460.23,5.243435863721258e-06
7470.23,5.237960152074666e-06
7480.23,5.232497472381847e-06
7490.23,5.227047776267555e-06
7500.23,5.2216110156003794e-06
7510.23,5.216187142491245e-06
7520.23,5.210776109291812e-06
7530.23,5.205377868592889e-06
7540.23,5.199992373223059e-06
7550.23,5.194619576247163e-06
7560.23,5.189259430964572e-06
7570.23,5.183911890907992e-06
7580.23,5.178576909841951e-06
7590.23,5.173254441761078e-06
7600.23,5.1679444408889335e-06
7610.23,5.162646861676618e-06
7620.23,5.157361658800972e-06
7630.23,5.152088787163551e-06
7640.23,5.1468282018889904e-06
7650.23,5.141579858323771e-06
7660.23,5.136343712034728e-06
7670.23,5.131119718807612e-06
7680.23,5.125907834645868e-06
7690.23,5.120708015769352e-06
7700.23,5.115520218612635e-06
7710.23,5.110344399824133e-06
7720.23,5.105180516264346e-06
7730.23,5.10002852500487e-06
7740.23,5.094888383327021e-06
7750.23,5.089760048720299e-06
7760.23,5.0846434788815546e-06
7770.23,5.0795386317132715e-06
7780.23,5.074445465322557e-06
7790.23,5.069363938019803e-06
7800.23,5.06429400831754e-06
7810.23,5.059235634928989e-06
7820.23,5.054188776767037e-06
7830.23,5.049153392942962e-06
7840.23,5.044129442765141e-06
7850.23,5.039116885737961e-06
7860.23,5.0341156815605844e-06
7870.23,5.0291257901257924e-06
7880.23,5.024147171518628e-06
7890.23,5.019179786015613e-06
7900.23,5.014223594083151e-06
7910.23,5.00927855637668e-06
7920.23,5.0043446337394844e-06
7930.23,4.999421787201469e-06
7940.23,4.994509977978021e-06
7950.23,4.9896091674690195e-06
7960.23,4.984719317257764e-06
7970.23,4.979840389109564e-06
7980.23,4.974972344971034e-06
7990.23,4.970115146968811e-06
8000.23,4.965268757408362e-06
8010.23,4.960433138773252e-06
8020.23,4.955608253723791e-06
8030.23,4.950794065096057e-06
8040.23,4.945990535900884e-06
8050.23,4.941197629322911e-06
8060.23,4.936415308719316e-06
8070.23,4.931643537618978e-06
8080.23,4.926882279721452e-06
8090.23,4.922131498895898e-06
8100.23,4.9173911591801185e-06
8110.23,4.912661224779502e-06
8120.23,4.907941660066156e-06
8130.23,4.903232429577789e-06
8140.23,4.898533498016861e-06
8150.23,4.893844830249526e-06
8160.23,4.889166391304679e-06
8170.23,4.884498146373092e-06
8180.23,4.8798400608063935e-06
8190.23,4.875192100116137e-06
8200.23,4.870554229972874e-06
8210.23,4.865926416205228e-06
8220.23,4.861308624799018e-06
8230.23,4.856700821896189e-06
8240.23,4.852102973794209e-06
8250.23,4.847515046944772e-06
8260.23,4.842937007953275e-06
8270.23,4.83836882357766e-06
8280.23,4.833810460727788e-06
8290.23,4.829261886464211e-06
8300.23,4.824723067997724e-06
8310.23,4.820193972688101e-06
8320.23,4.815674568043532e-06
8330.23,4.811164821719663e-06
8340.23,4.8066647015187245e-06
8350.23,4.802174175388737e-06
8360.23,4.7976932114226185e-06
8370.23,4.7932217778574225e-06
8380.23,4.788759843073494e-06
8390.23,4.784307375593694e-06
8400.23,4.779864344082497e-06
8410.23,4.775430717345251e-06
8420.23,4.771006464327289e-06
8430.23,4.766591554113354e-06
8440.23,4.762185955926493e-06
8450.23,4.757789639127596e-06
8460.23,4.7534025732144255e-06
8470.23,4.749024727820737e-06
8480.23,4.744656072715915e-06
