Time,Depth(m),Pressure(Pa)
2500.0,6.98,122387.10737931458
2500.0,6.99,127236.84344885884
2500.0,7.0,140325.72254045296
2500.0,7.01,140528.9326291851
2500.0,7.02,140729.88752381722
2500.0,7.03,140930.6003137115
2500.0,7.04,141131.25895870535
2500.0,7.05,141331.87967928796
2500.0,7.06,141532.48030554078
2500.0,7.07,141733.06148384
2500.0,7.08,141933.59928842267
2500.0,7.09,142133.9731964895
2500.0,7.1,142328.0608744183
2500.0,7.11,129362.6751308183
2500.0,7.12,124924.16769353958
2500.0,7.13,122230.88433919642
2500.0,7.14,120348.02206410894
2500.0,7.15,119067.65989516219
2500.0,7.16,118214.57302099423
2500.0,7.17,117655.47824253472
2500.0,7.18,117323.84967976286
2500.0,7.19,117137.63171594316
2500.0,7.2,117068.73993874092
2500.0,7.21,117081.34263122227
2500.0,7.22,117148.1785122769
2500.0,7.23,117250.63907303981
2500.0,7.24,117377.37792212571
2500.0,7.25,117519.09706747238
2500.0,7.26,117669.07882859517
2500.0,7.27,117824.66733808604
2500.0,7.28,117983.39498039502
2500.0,7.29,118143.80135280426
2500.0,7.3,118305.08701564165
2500.0,7.31,118466.82919799525
2500.0,7.32,118628.79777148912
2500.0,7.33,118790.87554933396
2500.0,7.34,118953.00369121018
2500.0,7.35,119115.15454211317
2500.0,7.36,119277.31498564924
2500.0,7.37,119439.479422022
2500.0,7.38,119601.64542588861
2500.0,7.39,119763.81204668643
2500.0,7.4,119925.97888528483
2500.0,7.41,120088.14579886015
2500.0,7.42,120250.31273818715
2500.0,7.43,120412.47968611607
2500.0,7.44,120574.64663687565
2500.0,7.45,120736.81358851204
2500.0,7.46,120898.98054043783
2500.0,7.47,121061.14749249518
2500.0,7.48,121223.31444461412
2500.0,7.49,121385.48139677252
2500.0,7.5,121547.64834895513
2500.0,7.51,121709.81530115087
2500.0,7.52,121871.98225335886
2500.0,7.53,122034.1492055726
2500.0,7.54,122196.31615778731
2500.0,7.55,122358.4831100024
2500.0,7.56,122520.65006221712
2500.0,7.57,122682.81701443176
2500.0,7.58,122844.98396664568
2500.0,7.59,123007.15091885897
2500.0,7.6,123169.31787107285
2500.0,7.61,123331.48482328729
2500.0,7.62,123493.65177550101
2500.0,7.63,123655.81872771464
2500.0,7.64,123817.98567992874
2500.0,7.65,123980.15263214246
2500.0,7.66,124142.31958435586
2500.0,7.67,124304.48653656991
2500.0,7.68,124466.6534887843
2500.0,7.69,124628.82044099795
2500.0,7.7,124790.98739321172
2500.0,7.71,124953.15434542592
2500.0,7.72,125115.32129763969
2500.0,7.73,125277.48824985311
2500.0,7.74,125439.65520206708
2500.0,7.75,125601.82215428157
2500.0,7.76,125763.98910649512
2500.0,7.77,125926.15605870874
2500.0,7.78,126088.32301092305
2500.0,7.79,126250.48996313653
2500.0,7.8,126412.65691535024
2500.0,7.81,126574.8238675644
2500.0,7.82,126736.99081977895
2500.0,7.83,126899.15777199222
2500.0,7.84,127061.32472420564
2500.0,7.85,127223.49167642024
2500.0,7.86,127385.65862863284
2500.0,7.87,127547.82558084665
2500.0,7.88,127709.99253306116
2500.0,7.89,127872.15948527554
2500.0,7.9,128034.32643748936
2500.0,7.91,128196.49338970376
2500.0,7.92,128358.66034191739
2500.0,7.93,128520.82729413145
2500.0,7.94,128682.99424634501
2500.0,7.95,128845.16119855978
2500.0,7.96,129007.3281507723
2500.0,7.97,129169.49510298687
2500.0,7.98,129331.66205520004
2500.0,7.99,129493.8290074135
4500.0,6.0,92672.21482571849
4500.0,6.01,92826.76763165109
4500.0,6.02,92981.32043665758
4500.0,6.03,93135.87324180105
4500.0,6.04,93290.42604706771
4500.0,6.05,93444.97885173817
4500.0,6.06,93599.53165697229
4500.0,6.07,93754.08446203638
4500.0,6.08,93908.63726754821
4500.0,6.09,94063.1900719763
4500.0,6.1,94217.74287739399
4500.0,6.11,94372.29568266252
4500.0,6.12,94526.84848730867
4500.0,6.13,94681.401292727
4500.0,6.14,94835.95409778197
4500.0,6.15,94990.50690283731
4500.0,6.16,95145.05970760717
4500.0,6.17,95299.61251328353
4500.0,6.18,95454.16531771973
4500.0,6.19,95608.71812297136
