Time(s),Depth(m),Pressure(Pa)
112.8,7.07,172763.44854579534
112.8,7.08,172969.27692951512
112.8,7.09,173144.9810908807
112.8,7.1,173316.17775126637
112.8,7.11,173761.15665873638
112.8,7.12,174016.62390281243
112.8,7.13,174248.47799424583
112.8,7.14,174496.35254782412
112.8,7.15,174715.0478388777
112.8,7.16,174935.90895489277
112.8,7.17,175245.95454032716
112.8,7.18,175421.12023108083
112.8,7.19,175746.39724427348
112.8,7.2,175993.54834769075
112.8,7.21,176213.95160745658
112.8,7.22,176453.58098811543
112.8,7.23,176721.28505046177
112.8,7.24,176967.88127323458
112.8,7.25,177161.2601069081
112.8,7.26,177428.9632400918
112.8,7.27,177683.867601542
112.8,7.28,177931.58004748626
112.8,7.29,178197.3390402245
112.8,7.3,178449.67245168667
112.8,7.31,178668.18693117742
112.8,7.32,178889.64354942605
112.8,7.33,179159.8190657227
112.8,7.34,179426.889435647
112.8,7.35,179624.13791240024
112.8,7.36,179921.3578524122
112.8,7.37,180193.19392946266
112.8,7.38,180399.4688429997
112.8,7.39,180613.58870579192
112.8,7.4,180870.9729744514
112.8,7.41,181129.05023832453
112.8,7.42,181353.93474864814
112.8,7.43,181648.00055475155
112.8,7.44,181923.2053462165
112.8,7.45,182106.00906620405
112.8,7.46,182342.82907038002
112.8,7.47,182630.75243206162
112.8,7.48,182891.2092786134
112.8,7.49,183099.27541292747
112.8,7.5,183339.0568167499
112.8,7.51,183629.9509790108
112.8,7.52,183843.44965296835
112.8,7.53,184078.2951336408
112.8,7.54,184364.94761716216
112.8,7.55,184614.85403921548
112.8,7.56,184836.79590168927
112.8,7.57,185084.765502055
112.8,7.58,185344.95579437425
112.8,7.59,185583.41431173318
112.8,7.6,185865.53439156612
112.8,7.61,186039.73248325172
112.8,7.62,186331.4577912179
112.8,7.63,186582.38800444047
112.8,7.64,186823.10182414082
112.8,7.65,187098.3936295737
112.8,7.66,187320.04920426878
112.8,7.67,187551.282232669
112.8,7.68,187828.2981760623
112.8,7.69,188053.87622913625
112.8,7.7,188319.16925564274
112.8,7.71,188547.27775365408
112.8,7.72,188800.9712147091
112.8,7.73,189071.73979215565
112.8,7.74,189275.0525137327
112.8,7.75,189547.30790200032
112.8,7.76,189763.81846347952
112.8,7.77,190002.4185046105
112.8,7.78,190279.52293122315
112.8,7.79,190535.83627960947
112.8,7.8,190793.41572526738
112.8,7.81,191047.94731034743
112.8,7.82,191270.1055512251
112.8,7.83,191506.26688946612
112.8,7.84,191765.0563578761
112.8,7.85,192022.51535370195
112.8,7.86,192235.50649211186
112.8,7.87,192509.1941334814
112.8,7.88,192750.58897608548
