Time(s),Depth(m),Pressure(Pa)
112.8,7.11,126281.98289161359
112.8,7.12,126461.92260665767
112.8,7.13,126641.84995936498
112.8,7.14,126820.58430884506
112.8,7.15,126998.92068659732
112.8,7.16,127178.51181768117
112.8,7.17,127358.2491774977
112.8,7.18,127538.09041386015
112.8,7.19,127718.02496555152
112.8,7.2,127897.98750361068
112.8,7.21,128077.95236741181
112.8,7.22,128257.92279728605
112.8,7.23,128437.89487244179
112.8,7.24,128617.86057529741
112.8,7.25,128797.81726018785
112.8,7.26,128977.76847451746
112.8,7.27,129157.71182369434
112.8,7.28,129337.64972501867
112.8,7.29,129517.58174491713
112.8,7.3,129697.50893174545
112.8,7.31,129877.43168272593
112.8,7.32,130057.35015200527
112.8,7.33,130237.26472784593
112.8,7.34,130417.17585584751
112.8,7.35,130597.08300763427
112.8,7.36,130776.98664200935
112.8,7.37,130956.88677773997
112.8,7.38,131136.78363917727
112.8,7.39,131316.6771764778
112.8,7.4,131496.56740655488
112.8,7.41,131676.4544104445
112.8,7.42,131856.33809704942
112.8,7.43,132036.2185149054
112.8,7.44,132216.09513691027
112.8,7.45,132395.96852454636
112.8,7.46,132575.8385648817
112.8,7.47,132755.7053477455
112.8,7.48,132935.56882230818
112.8,7.49,133115.4289760331
112.8,7.5,133295.2860177846
112.8,7.51,133475.13950010223
112.8,7.52,133654.98931234723
112.8,7.53,133834.83574507877
112.8,7.54,134014.67885350072
112.8,7.55,134194.51869725995
112.8,7.56,134374.35529048438
112.8,7.57,134554.18847070466
112.8,7.58,134734.01813428834
112.8,7.59,134913.8451694534
112.8,7.6,135093.66764385518
112.8,7.61,135273.487027977
112.8,7.62,135453.3031218551
112.8,7.63,135633.1157976804
112.8,7.64,135812.92514952362
112.8,7.65,135992.73127076993
112.8,7.66,136172.53411942167
112.8,7.67,136352.33367504698
112.8,7.68,136532.1290847798
112.8,7.69,136711.92132321678
112.8,7.7,136891.71012540947
112.8,7.71,137071.4956567543
112.8,7.72,137251.27784985708
112.8,7.73,137431.0566204467
112.8,7.74,137610.83209186164
112.8,7.75,137790.60441982304
112.8,7.76,137970.37239176832
112.8,7.77,138150.13756181113
112.8,7.78,138329.89900885182
112.8,7.79,138509.65711460612
112.8,7.8,138689.41183066883
112.8,7.81,138869.1631071881
112.8,7.82,139048.91110821773
112.8,7.83,139228.65587653735
112.8,7.84,139408.396797838
112.8,7.85,139588.13416064985
112.8,7.86,139767.86807624454
112.8,7.87,139947.5986443524
112.8,7.88,140127.32579958817
112.8,7.89,140307.04950047765
112.8,7.9,140486.7697905463
112.8,7.91,140666.48672363427
112.8,7.92,140846.2002246279
112.8,7.93,141025.91016664996
112.8,7.94,141205.6164364082
112.8,7.95,141385.32023237034
112.8,7.96,141565.02219027496
112.8,7.97,141744.72554393165
112.8,7.98,141924.43470976572
112.8,7.99,142104.16921457998
152.8,6.0,106464.04151742527
152.8,6.01,106641.55462676594
152.8,6.02,106818.90563851135
152.8,6.03,106996.59787221336
152.8,6.04,107174.69677871228
152.8,6.05,107352.923996482
152.8,6.06,107531.16293555452
152.8,6.07,107709.40554892666
152.8,6.08,107887.64643032229
152.8,6.09,108065.88283583982
152.8,6.1,108244.11883609038
152.8,6.11,108422.35243626537
152.8,6.12,108600.58188709307
152.8,6.13,108778.80912851679
152.8,6.14,108957.0336290521
152.8,6.15,109135.25637825741
152.8,6.16,109313.47754244626
152.8,6.17,109491.69366798835
152.8,6.18,109669.908357924
152.8,6.19,109848.12063885972
152.8,6.2,110026.32986088934
152.8,6.21,110204.53871926983
152.8,6.22,110382.74288696998
152.8,6.23,110560.94503669401
152.8,6.24,110739.14361204545
152.8,6.25,110917.34260454483
152.8,6.26,111095.53537962715
152.8,6.27,111273.7308582755
152.8,6.28,111451.91886642243
152.8,6.29,111630.1055342102
152.8,6.3,111808.28981871676
152.8,6.31,111986.47473783535
152.8,6.32,112164.65324666194
152.8,6.33,112342.83003760187
152.8,6.34,112521.00680827853
152.8,6.35,112699.17814479853
152.8,6.36,112877.34721950881
152.8,6.37,113055.51750864928
152.8,6.38,113233.680056807
152.8,6.39,113411.84439117767
152.8,6.4,113590.00324331052
152.8,6.41,113768.16072683163
152.8,6.42,113946.31574264047
152.8,6.43,114124.46985686067
152.8,6.44,114302.61954583664
152.8,6.45,114480.76738834803
152.8,6.46,114658.91379035717
152.8,6.47,114837.05440166887
152.8,6.48,115015.19597449045
152.8,6.49,115193.33365315682
152.8,6.5,115371.4699699863
152.8,6.51,115549.60295000502
152.8,6.52,115727.73352329497
152.8,6.53,115905.86309924556
152.8,6.54,116083.98625221683
152.8,6.55,116262.11026712916
152.8,6.56,116440.23182637015
152.8,6.57,116618.35036096316
152.8,6.58,116796.46657529165
152.8,6.59,116974.5792162262
152.8,6.6,117152.69044229126
152.8,6.61,117330.8004201386
152.8,6.62,117508.90641370775
152.8,6.63,117687.01011656532
152.8,6.64,117865.11133556787
152.8,6.65,118043.21002522437
152.8,6.66,118221.30700769395
