Time,Depth(m),Pressure(Pa)
2500.0,7.57,76807.16069906054
2500.0,7.58,76969.32765041963
2500.0,7.59,77131.49460228314
2500.0,7.6,77293.66155444471
2500.0,7.61,77455.82850677478
2500.0,7.62,77617.99545919162
2500.0,7.63,77780.16241160726
2500.0,7.64,77942.32936401042
2500.0,7.65,78104.49631637381
2500.0,7.66,78266.66326869966
2500.0,7.67,78428.83022099726
2500.0,7.68,78590.99717326912
2500.0,7.69,78753.16412552189
2500.0,7.7,78915.33107776122
2500.0,7.71,79077.49802999075
2500.0,7.72,79239.66498221371
2500.0,7.73,79401.83193443238
2500.0,7.74,79563.99888664884
2500.0,7.75,79726.16583886405
2500.0,7.76,79888.3327910777
2500.0,7.77,80050.49974329125
2500.0,7.78,80212.66669550491
2500.0,7.79,80374.83364771817
2500.0,7.8,80537.00059993145
2500.0,7.81,80699.16755214518
2500.0,7.82,80861.33450435908
2500.0,7.83,81023.50145657259
2500.0,7.84,81185.66840878616
2500.0,7.85,81347.83536100008
2500.0,7.86,81510.00231321354
2500.0,7.87,81672.1692654269
2500.0,7.88,81834.33621764096
2500.0,7.89,81996.50316985523
2500.0,7.9,82158.67012206897
2500.0,7.91,82320.83707428336
2500.0,7.92,82483.00402649684
2500.0,7.93,82645.17097871078
2500.0,7.94,82807.33793092456
2500.0,7.95,82969.5048831389
2500.0,7.96,83131.67183535194
2500.0,7.97,83293.8387875663
2500.0,7.98,83456.00573977968
2500.0,7.99,83618.1726919931
4500.0,6.0,53415.4036941614
4500.0,6.01,53572.87047907925
4500.0,6.02,53730.75013483572
4500.0,6.03,53888.810273010204
4500.0,6.04,54046.946142200606
4500.0,6.05,54205.28697836746
4500.0,6.06,54363.54055966211
4500.0,6.07,54522.42257131117
4500.0,6.08,54681.237661982355
4500.0,6.09,54840.80153607863
4500.0,6.1,55000.91872694836
4500.0,6.11,55161.54284863242
4500.0,6.12,55323.53600233884
4500.0,6.13,55486.7897038404
4500.0,6.14,55651.021145332656
4500.0,6.15,55817.433997824926
4500.0,6.16,55988.217276831434
4500.0,6.17,56161.57128605137
4500.0,6.18,56340.9344018261
4500.0,6.19,56529.36718348072
4500.0,6.2,56718.68343468202
4500.0,6.21,56913.93292734837
4500.0,6.22,57120.03294013897
4500.0,6.23,57342.06256943065
4500.0,6.24,57573.4827791314
4500.0,6.25,57823.776922744015
4500.0,6.26,58101.577734192484
4500.0,6.27,58376.68222274366
4500.0,6.28,58664.66703680373
4500.0,6.29,58981.71749114654
4500.0,6.3,59331.3811311022
4500.0,6.31,59698.24908380474
4500.0,6.32,60098.13058654952
4500.0,6.33,60532.082735417454
4500.0,6.34,60954.93431250108
4500.0,6.35,61459.49635823341
4500.0,6.36,61884.92532918529
4500.0,6.37,62446.379851219084
4500.0,6.38,62985.78162094536
4500.0,6.39,63534.960748526166
4500.0,6.4,64131.74605736526
4500.0,6.41,64800.75239920703
4500.0,6.42,65372.33571356791
4500.0,6.43,66065.38182416902
4500.0,6.44,66689.64795151011
4500.0,6.45,67375.0910689555
4500.0,6.46,68071.59484303513
4500.0,6.47,68767.93093850258
4500.0,6.48,69523.94050547878
4500.0,6.49,70286.9996696662
4500.0,6.5,71026.1882576402
4500.0,6.51,71781.3830014779
4500.0,6.52,72528.25883329395
4500.0,6.53,73268.34323862713
4500.0,6.54,74081.62036655836
4500.0,6.55,74837.36205072333
4500.0,6.56,75555.95426663969
4500.0,6.57,76294.82688485741
4500.0,6.58,77075.2453128767
4500.0,6.59,77816.5780819798
4500.0,6.6,78559.07223637527
4500.0,6.61,79333.41727468258
4500.0,6.62,80012.55005748352
4500.0,6.63,80688.2357919949
4500.0,6.64,81411.61323155658
4500.0,6.65,82086.81711026975
4500.0,6.66,82739.53294613441
4500.0,6.67,83386.35964931897
4500.0,6.68,84003.18574270261
4500.0,6.69,84606.05628069126
4500.0,6.7,85185.69185866047
4500.0,6.71,85717.93762715126
4500.0,6.72,86246.81867122011
4500.0,6.73,86744.24575405908
4500.0,6.74,87218.63028645466
4500.0,6.75,87682.32861064575
4500.0,6.76,88114.69603210087
4500.0,6.77,88514.01150952402
4500.0,6.78,88896.4228626104
4500.0,6.79,89250.52988708246
4500.0,6.8,89592.1985153156
4500.0,6.81,89918.41595658143
4500.0,6.82,90227.52320151958
4500.0,6.83,90509.89570009269
4500.0,6.84,90786.05836767524
4500.0,6.85,91054.25137524416
