Time,Depth(m),Pressure(Pa)
10500.0,6.0,99875.27451473278
10500.0,6.01,100041.88499360922
10500.0,6.02,100208.49547248492
10500.0,6.03,100375.1059513614
10500.0,6.04,100541.71643023656
10500.0,6.05,100708.3269091132
10500.0,6.06,100874.93738798851
10500.0,6.07,101041.54786686445
10500.0,6.08,101208.15834574013
10500.0,6.09,101374.76882461626
10500.0,6.1,101541.37930349153
10500.0,6.11,101707.98978236754
10500.0,6.12,101874.60026124277
10500.0,6.13,102041.21074011836
10500.0,6.14,102207.82121899474
10500.0,6.15,102374.431697871
10500.0,6.16,102541.0421767466
10500.0,6.17,102707.6526556227
10500.0,6.18,102874.26313449882
10500.0,6.19,103040.8736133742
10500.0,6.2,103207.4840922499
10500.0,6.21,103374.09457112604
10500.0,6.22,103540.70505000225
10500.0,6.23,103707.31552887778
10500.0,6.24,103873.92600775392
10500.0,6.25,104040.53648663005
10500.0,6.26,104207.14696550556
10500.0,6.27,104373.75744438148
10500.0,6.28,104540.36792325819
10500.0,6.29,104706.97840213514
10500.0,6.3,104873.58888101272
10500.0,6.31,105040.19935989316
10500.0,6.32,105206.80983877792
10500.0,6.33,105373.4203176709
10500.0,6.34,105540.03079658296
10500.0,6.35,105706.64127553122
10500.0,6.36,105873.25175454174
10500.0,6.37,106039.86223369029
10500.0,6.38,106206.47271309017
10500.0,6.39,106373.0831929497
10500.0,6.4,106539.69367373509
10500.0,6.41,106706.3041561829
10500.0,6.42,106872.91464143863
10500.0,6.43,107039.52513228486
10500.0,6.44,107206.135632833
10500.0,6.45,107372.74615031548
10500.0,6.46,107539.35669763919
10500.0,6.47,107705.96729658196
10500.0,6.48,107872.57798488323
10500.0,6.49,108039.18882443059
10500.0,6.5,108205.79991861404
10500.0,6.51,108372.41143218422
10500.0,6.52,108539.02362877197
10500.0,6.53,108705.63696739086
10500.0,6.54,108872.25214579912
10500.0,6.55,109038.87024834631
10500.0,6.56,109205.49295678711
10500.0,6.57,109372.12281471709
10500.0,6.58,109538.7637908757
10500.0,6.59,109705.42186822981
10500.0,6.6,109872.10602491387
10500.0,6.61,110038.82913728684
10500.0,6.62,110205.60917258376
10500.0,6.63,110372.47387515154
10500.0,6.64,110539.46372585863
10500.0,6.65,110706.63310472724
10500.0,6.66,110874.05716893628
10500.0,6.67,111041.83870151005
10500.0,6.68,111210.1236703206
10500.0,6.69,111379.1145567412
10500.0,6.7,111549.08899514444
10500.0,6.71,111720.37353061912
10500.0,6.72,111893.41897980662
10500.0,6.73,112068.8327418438
10500.0,6.74,112247.39419434647
10500.0,6.75,112430.0542940046
10500.0,6.76,112618.02675351067
10500.0,6.77,112812.84808085178
10500.0,6.78,113016.39984953734
10500.0,6.79,113231.0116266973
10500.0,6.8,113459.54364448624
10500.0,6.81,113705.6585862506
10500.0,6.82,113973.55542077089
10500.0,6.83,114265.97528777769
10500.0,6.84,114589.94336429326
10500.0,6.85,114953.12340171407
10500.0,6.86,115361.85601980264
10500.0,6.87,115826.99701505744
10500.0,6.88,116356.24147078919
10500.0,6.89,116964.08126654898
10500.0,6.9,117663.79938704034
10500.0,6.91,118474.1585499676
10500.0,6.92,119419.65075908204
10500.0,6.93,120521.19111137553
10500.0,6.94,121818.87787916316
10500.0,6.95,123372.80540472417
10500.0,6.96,125258.70225245695
10500.0,6.97,127561.38405496794
10500.0,6.98,130466.40553482129
10500.0,6.99,134742.04401426564
10500.0,7.0,145287.27463844197
10500.0,7.01,145495.9911338026
10500.0,7.02,145703.71325187237
10500.0,7.03,145911.42446945337
10500.0,7.04,146119.14388862604
10500.0,7.05,146326.85958868667
10500.0,7.06,146534.57525617763
10500.0,7.07,146742.2940643421
10500.0,7.08,146950.0127096945
10500.0,7.09,147157.72482080595
10500.0,7.1,147365.4272474777
10500.0,7.11,136858.33695153327
10500.0,7.12,132973.71383801283
10500.0,7.13,130388.55092382783
10500.0,7.14,128408.23460119938
